0.21352	0.29291	0.3702	0.43175	0.58129	0.71708	0.82935	0.87479	0.95355	0.96205	1.0403	1.0579	1.0648	1.037	1.0271	1.0133	0.96228	0.81538	0.81502	0.82394	0.80907	0.77377	0.77278	0.68846	
0.17138	0.26098	0.41654	0.57857	0.68685	0.78583	0.83359	0.8913	0.96178	0.98452	1.0378	1.0194	0.98127	0.95897	0.94017	0.895	0.72738	0.72843	0.74806	0.75204	0.74591	0.7912	0.72973	0.79743	
0.1587	0.39336	0.57261	0.64297	0.72076	0.76575	0.83458	0.9106	0.96256	0.97599	0.93475	0.90265	0.88634	0.84082	0.75948	0.68055	0.68506	0.70524	0.67668	0.69687	0.72236	0.66107	0.73934	0.49598	
0.2472	0.4024	0.54518	0.60662	0.68563	0.74283	0.83586	0.8786	0.90366	0.86375	0.8293	0.80915	0.74436	0.65787	0.61428	0.63273	0.66892	0.58305	0.62025	0.65172	0.59298	0.68265	0.49981	0	
0.29661	0.41801	0.51487	0.57834	0.65434	0.72215	0.74997	0.77592	0.7428	0.68598	0.66742	0.63606	0.60906	0.54655	0.57359	0.61574	0.55109	0.55296	0.59011	0.57052	0.63268	0	0	0	
0.22683	0.37006	0.46036	0.53312	0.61327	0.62309	0.64236	0.6128	0.56215	0.57755	0.52648	0.50221	0.49746	0.49594	0.5425	0.48758	0.49487	0.53786	0.51988	0.59821	0	0	0	0	
0.23654	0.34995	0.45383	0.53997	0.5459	0.56946	0.54126	0.48394	0.51305	0.44448	0.42732	0.42376	0.43896	0.48309	0.43826	0.45031	0.49683	0.596	0.59138	0.6165	0.43854	0.46669	0.50306	0.53437	
0.17341	0.37604	0.46725	0.48925	0.50075	0.48327	0.453	0.44754	0.395	0.38953	0.40399	0.40467	0.44772	0.40799	0.41466	0.45645	0.54992	0.59884	0.66483	0.615	0.6982	0.7222	0.52828	0.56259	
0.30649	0.39073	0.45019	0.45282	0.44905	0.42229	0.42505	0.38396	0.3959	0.37923	0.38748	0.43761	0.41559	0.42461	0.47066	0.56184	0.61587	0.67847	0.65358	0.6875	0.71184	0.52736	0.56014	0.57457	
0.20766	0.30721	0.3568	0.36655	0.38665	0.40205	0.38338	0.36553	0.37855	0.38477	0.42818	0.41072	0.41328	0.46289	0.55483	0.61226	0.67411	0.65001	0.67929	0.70358	0.52652	0.5572	0.56935	0.57869	
0.19652	0.26863	0.34571	0.3432	0.37787	0.38084	0.37003	0.38054	0.37696	0.42739	0.43951	0.38801	0.44003	0.5273	0.5989	0.67721	0.66604	0.76909	0.81491	0.53049	0.55879	0.56847	0.57524	0.58772	
